系列,年,地域,施設タイプ,客室稼働率
全施設,2022,愛知県,会社・団体の宿泊所,8.0
全施設,2022,愛知県,全体,49.6
全施設,2022,愛知県,旅館,23.7
全施設,2022,愛知県,簡易宿所,27.6
全施設,2022,新潟県,シティホテル,54.8
全施設,2022,新潟県,ビジネスホテル,58.2
全施設,2022,新潟県,リゾートホテル,25.6
全施設,2022,新潟県,会社・団体の宿泊所,40.3
全施設,2022,新潟県,全体,40.5
全施設,2022,新潟県,旅館,28.7
全施設,2022,新潟県,簡易宿所,16.2
全施設,2022,東京都,シティホテル,48.2
全施設,2022,東京都,ビジネスホテル,58.6
全施設,2022,東京都,リゾートホテル,31.4
全施設,2022,東京都,会社・団体の宿泊所,25.9
全施設,2022,東京都,全体,52.8
全施設,2022,東京都,旅館,38.3
全施設,2022,東京都,簡易宿所,39.9
全施設,2022,栃木県,シティホテル,55.0
全施設,2022,栃木県,ビジネスホテル,66.2
全施設,2022,栃木県,リゾートホテル,48.6
全施設,2022,栃木県,会社・団体の宿泊所,19.1
全施設,2022,栃木県,全体,51.5
全施設,2022,栃木県,旅館,41.1
全施設,2022,栃木県,簡易宿所,14.1
全施設,2022,沖縄県,シティホテル,44.3
全施設,2022,沖縄県,ビジネスホテル,50.1
全施設,2022,沖縄県,リゾートホテル,48.2
全施設,2022,沖縄県,会社・団体の宿泊所,22.3
全施設,2022,沖縄県,全体,42.2
全施設,2022,沖縄県,旅館,23.8
全施設,2022,沖縄県,簡易宿所,23.9
全施設,2022,滋賀県,シティホテル,43.1
全施設,2022,滋賀県,ビジネスホテル,60.0
全施設,2022,滋賀県,リゾートホテル,45.4
全施設,2022,滋賀県,会社・団体の宿泊所,9.8
全施設,2022,滋賀県,全体,46.0
全施設,2022,滋賀県,旅館,31.4
全施設,2022,滋賀県,簡易宿所,18.8
全施設,2022,熊本県,シティホテル,52.6
全施設,2022,熊本県,ビジネスホテル,61.4
全施設,2022,熊本県,リゾートホテル,35.2
全施設,2022,熊本県,会社・団体の宿泊所,30.9
全施設,2022,熊本県,全体,48.5
全施設,2022,熊本県,旅館,37.0
全施設,2022,熊本県,簡易宿所,19.4
全施設,2022,石川県,シティホテル,54.2
全施設,2022,石川県,ビジネスホテル,49.2
全施設,2022,石川県,リゾートホテル,40.8
全施設,2022,石川県,会社・団体の宿泊所,19.3
全施設,2022,石川県,全体,42.7
全施設,2022,石川県,旅館,33.4
全施設,2022,石川県,簡易宿所,18.0
全施設,2022,神奈川県,シティホテル,60.2
全施設,2022,神奈川県,ビジネスホテル,65.9
全施設,2022,神奈川県,リゾートホテル,55.3
全施設,2022,神奈川県,会社・団体の宿泊所,17.5
全施設,2022,神奈川県,全体,50.8
全施設,2022,神奈川県,旅館,40.4
全施設,2022,神奈川県,簡易宿所,27.4
全施設,2022,福井県,シティホテル,46.2
全施設,2022,福井県,ビジネスホテル,65.3
全施設,2022,福井県,リゾートホテル,53.2
全施設,2022,福井県,会社・団体の宿泊所,4.6
全施設,2022,福井県,全体,42.5
全施設,2022,福井県,旅館,27.9
全施設,2022,福井県,簡易宿所,18.5
全施設,2022,福岡県,シティホテル,58.0
全施設,2022,福岡県,ビジネスホテル,50.4
全施設,2022,福岡県,リゾートホテル,28.4
全施設,2022,福岡県,会社・団体の宿泊所,13.1
全施設,2022,福岡県,全体,46.8
全施設,2022,福岡県,旅館,25.1
全施設,2022,福岡県,簡易宿所,22.5
全施設,2022,福島県,シティホテル,59.6
全施設,2022,福島県,ビジネスホテル,54.4
全施設,2022,福島県,リゾートホテル,42.4
全施設,2022,福島県,会社・団体の宿泊所,29.1
全施設,2022,福島県,全体,40.2
全施設,2022,福島県,旅館,27.3
全施設,2022,福島県,簡易宿所,14.7
全施設,2022,秋田県,シティホテル,51.6
全施設,2022,秋田県,ビジネスホテル,58.3
全施設,2022,秋田県,リゾートホテル,43.9
全施設,2022,秋田県,会社・団体の宿泊所,11.7
全施設,2022,秋田県,全体,44.8
全施設,2022,秋田県,旅館,37.3
全施設,2022,秋田県,簡易宿所,13.5
全施設,2022,群馬県,シティホテル,37.3
全施設,2022,群馬県,ビジネスホテル,58.9
全施設,2022,群馬県,リゾートホテル,41.7
全施設,2022,群馬県,会社・団体の宿泊所,10.0
全施設,2022,群馬県,全体,43.6
全施設,2022,群馬県,旅館,40.2
全施設,2022,群馬県,簡易宿所,14.3
全施設,2022,茨城県,シティホテル,57.4
全施設,2022,茨城県,ビジネスホテル,55.4
全施設,2022,茨城県,リゾートホテル,38.9
全施設,2022,茨城県,会社・団体の宿泊所,37.2
全施設,2022,茨城県,全体,49.5
全施設,2022,茨城県,旅館,28.1
全施設,2022,茨城県,簡易宿所,13.0
全施設,2022,長崎県,シティホテル,56.0
全施設,2022,長崎県,ビジネスホテル,61.9
全施設,2022,長崎県,リゾートホテル,46.8
全施設,2022,長崎県,会社・団体の宿泊所,9.8
全施設,2022,長崎県,全体,47.5
全施設,2022,長崎県,旅館,33.7
全施設,2022,長崎県,簡易宿所,10.0
全施設,2022,長野県,シティホテル,58.5
全施設,2022,長野県,ビジネスホテル,63.7
全施設,2022,長野県,リゾートホテル,30.3
全施設,2022,長野県,会社・団体の宿泊所,15.3
全施設,2022,長野県,全体,34.0
全施設,2022,長野県,旅館,25.5
全施設,2022,長野県,簡易宿所,11.8
全施設,2022,青森県,シティホテル,54.1
全施設,2022,青森県,ビジネスホテル,68.0
全施設,2022,青森県,リゾートホテル,32.6
全施設,2022,青森県,会社・団体の宿泊所,36.1
全施設,2022,青森県,全体,53.7
全施設,2022,青森県,旅館,30.7
全施設,2022,青森県,簡易宿所,17.8
全施設,2022,静岡県,シティホテル,52.8
全施設,2022,静岡県,ビジネスホテル,61.0
全施設,2022,静岡県,リゾートホテル,38.4
全施設,2022,静岡県,会社・団体の宿泊所,19.6
全施設,2022,静岡県,全体,45.2
全施設,2022,静岡県,旅館,39.9
全施設,2022,静岡県,簡易宿所,20.3
全施設,2022,香川県,シティホテル,51.3
全施設,2022,香川県,ビジネスホテル,51.8
全施設,2022,香川県,リゾートホテル,48.9
全施設,2022,香川県,会社・団体の宿泊所,9.9
全施設,2022,香川県,全体,46.3
全施設,2022,香川県,旅館,44.9
全施設,2022,香川県,簡易宿所,16.6
全施設,2022,高知県,シティホテル,58.1
全施設,2022,高知県,ビジネスホテル,60.7
全施設,2022,高知県,リゾートホテル,42.5
全施設,2022,高知県,会社・団体の宿泊所,0.6
全施設,2022,高知県,全体,47.1
全施設,2022,高知県,旅館,34.8
全施設,2022,高知県,簡易宿所,14.6
全施設,2022,鳥取県,シティホテル,68.7
全施設,2022,鳥取県,ビジネスホテル,41.4
全施設,2022,鳥取県,リゾートホテル,34.9
全施設,2022,鳥取県,会社・団体の宿泊所,1.4
全施設,2022,鳥取県,全体,36.2
全施設,2022,鳥取県,旅館,37.8
全施設,2022,鳥取県,簡易宿所,10.7
全施設,2022,鹿児島県,シティホテル,55.5
全施設,2022,鹿児島県,ビジネスホテル,53.7
全施設,2022,鹿児島県,リゾートホテル,35.6
全施設,2022,鹿児島県,会社・団体の宿泊所,7.9
全施設,2022,鹿児島県,全体,43.7
全施設,2022,鹿児島県,旅館,34.6
全施設,2022,鹿児島県,簡易宿所,24.1
全施設,2023,三重県,シティホテル,68.9
全施設,2023,三重県,ビジネスホテル,63.2
全施設,2023,三重県,リゾートホテル,46.8
全施設,2023,三重県,会社・団体の宿泊所,17.9
全施設,2023,三重県,全体,49.7
全施設,2023,三重県,旅館,36.0
全施設,2023,三重県,簡易宿所,23.2
全施設,2023,京都府,シティホテル,64.5
全施設,2023,京都府,ビジネスホテル,65.2
全施設,2023,京都府,リゾートホテル,52.0
全施設,2023,京都府,会社・団体の宿泊所,55.8
全施設,2023,京都府,全体,55.1
全施設,2023,京都府,旅館,45.6
全施設,2023,京都府,簡易宿所,28.3
全施設,2023,佐賀県,シティホテル,62.4
全施設,2023,佐賀県,ビジネスホテル,69.0
全施設,2023,佐賀県,リゾートホテル,56.8
全施設,2023,佐賀県,会社・団体の宿泊所,7.1
全施設,2023,佐賀県,全体,51.5
全施設,2023,佐賀県,旅館,37.3
全施設,2023,佐賀県,簡易宿所,8.1
全施設,2023,全国,シティホテル,68.8
全施設,2023,全国,ビジネスホテル,69.2
全施設,2023,全国,リゾートホテル,51.9
全施設,2023,全国,会社・団体の宿泊所,28.8
全施設,2023,全国,全体,57.0
全施設,2023,全国,旅館,36.7
全施設,2023,全国,簡易宿所,25.1
全施設,2023,兵庫県,シティホテル,68.9
全施設,2023,兵庫県,ビジネスホテル,70.9
全施設,2023,兵庫県,リゾートホテル,47.7
全施設,2023,兵庫県,会社・団体の宿泊所,20.9
全施設,2023,兵庫県,全体,55.2
全施設,2023,兵庫県,旅館,39.2
全施設,2023,兵庫県,簡易宿所,15.1
全施設,2023,北海道,シティホテル,68.0
全施設,2023,北海道,ビジネスホテル,70.5
全施設,2023,北海道,リゾートホテル,43.8
全施設,2023,北海道,会社・団体の宿泊所,22.2
全施設,2023,北海道,全体,57.5
全施設,2023,北海道,旅館,43.9
全施設,2023,北海道,簡易宿所,22.6
全施設,2023,千葉県,シティホテル,66.0
全施設,2023,千葉県,ビジネスホテル,63.8
全施設,2023,千葉県,リゾートホテル,75.9
全施設,2023,千葉県,会社・団体の宿泊所,25.0
全施設,2023,千葉県,全体,59.6
全施設,2023,千葉県,旅館,33.5
全施設,2023,千葉県,簡易宿所,22.0
全施設,2023,和歌山県,シティホテル,71.1
全施設,2023,和歌山県,ビジネスホテル,64.7
全施設,2023,和歌山県,リゾートホテル,48.3
全施設,2023,和歌山県,会社・団体の宿泊所,33.7
全施設,2023,和歌山県,全体,40.6
全施設,2023,和歌山県,旅館,28.5
全施設,2023,和歌山県,簡易宿所,25.2
全施設,2023,埼玉県,シティホテル,71.1
全施設,2023,埼玉県,ビジネスホテル,68.5
全施設,2023,埼玉県,リゾートホテル,31.8
全施設,2023,埼玉県,会社・団体の宿泊所,15.2
全施設,2023,埼玉県,全体,60.0
全施設,2023,埼玉県,旅館,29.5
全施設,2023,埼玉県,簡易宿所,16.8
全施設,2023,大分県,シティホテル,74.3
全施設,2023,大分県,ビジネスホテル,63.4
全施設,2023,大分県,リゾートホテル,56.0
全施設,2023,大分県,会社・団体の宿泊所,12.8
全施設,2023,大分県,全体,52.3
全施設,2023,大分県,旅館,47.1
全施設,2023,大分県,簡易宿所,20.8
全施設,2023,大阪府,シティホテル,73.8
全施設,2023,大阪府,ビジネスホテル,66.7
全施設,2023,大阪府,リゾートホテル,70.4
全施設,2023,大阪府,会社・団体の宿泊所,25.6
全施設,2023,大阪府,全体,67.2
全施設,2023,大阪府,旅館,43.8
全施設,2023,大阪府,簡易宿所,51.7
全施設,2023,奈良県,シティホテル,63.5
全施設,2023,奈良県,ビジネスホテル,55.2
全施設,2023,奈良県,リゾートホテル,61.4
全施設,2023,奈良県,会社・団体の宿泊所,5.3
全施設,2023,奈良県,全体,45.1
全施設,2023,奈良県,旅館,32.4
全施設,2023,奈良県,簡易宿所,25.8
全施設,2023,宮城県,シティホテル,66.3
全施設,2023,宮城県,ビジネスホテル,68.3
全施設,2023,宮城県,リゾートホテル,46.3
全施設,2023,宮城県,会社・団体の宿泊所,13.1
全施設,2023,宮城県,全体,58.3
全施設,2023,宮城県,旅館,44.5
全施設,2023,宮城県,簡易宿所,34.2
全施設,2023,宮崎県,シティホテル,54.9
全施設,2023,宮崎県,ビジネスホテル,62.7
全施設,2023,宮崎県,リゾートホテル,34.3
全施設,2023,宮崎県,会社・団体の宿泊所,1.8
全施設,2023,宮崎県,全体,48.7
全施設,2023,宮崎県,旅館,34.5
全施設,2023,宮崎県,簡易宿所,15.8
全施設,2023,富山県,シティホテル,70.7
全施設,2023,富山県,ビジネスホテル,61.6
全施設,2023,富山県,リゾートホテル,39.9
全施設,2023,富山県,会社・団体の宿泊所,35.7
全施設,2023,富山県,全体,53.6
全施設,2023,富山県,旅館,32.1
全施設,2023,富山県,簡易宿所,24.4
全施設,2023,山口県,シティホテル,65.9
全施設,2023,山口県,ビジネスホテル,61.1
全施設,2023,山口県,リゾートホテル,42.3
全施設,2023,山口県,会社・団体の宿泊所,7.7
全施設,2023,山口県,全体,53.1
全施設,2023,山口県,旅館,38.2
全施設,2023,山口県,簡易宿所,14.6
全施設,2023,山形県,シティホテル,64.6
全施設,2023,山形県,ビジネスホテル,64.6
全施設,2023,山形県,リゾートホテル,38.6
全施設,2023,山形県,会社・団体の宿泊所,37.2
全施設,2023,山形県,全体,48.2
全施設,2023,山形県,旅館,37.6
全施設,2023,山形県,簡易宿所,9.2
全施設,2023,山梨県,シティホテル,40.8
全施設,2023,山梨県,ビジネスホテル,58.8
全施設,2023,山梨県,リゾートホテル,54.3
全施設,2023,山梨県,会社・団体の宿泊所,16.1
全施設,2023,山梨県,全体,38.0
全施設,2023,山梨県,旅館,29.1
全施設,2023,山梨県,簡易宿所,22.1
全施設,2023,岐阜県,シティホテル,58.7
全施設,2023,岐阜県,ビジネスホテル,66.1
全施設,2023,岐阜県,リゾートホテル,41.5
全施設,2023,岐阜県,会社・団体の宿泊所,15.6
全施設,2023,岐阜県,全体,48.0
全施設,2023,岐阜県,旅館,37.6
全施設,2023,岐阜県,簡易宿所,28.5
全施設,2023,岡山県,シティホテル,65.9
全施設,2023,岡山県,ビジネスホテル,69.7
全施設,2023,岡山県,リゾートホテル,36.6
全施設,2023,岡山県,会社・団体の宿泊所,21.9
全施設,2023,岡山県,全体,57.2
全施設,2023,岡山県,旅館,26.4
全施設,2023,岡山県,簡易宿所,16.6
全施設,2023,岩手県,シティホテル,72.2
全施設,2023,岩手県,ビジネスホテル,70.2
全施設,2023,岩手県,リゾートホテル,42.0
全施設,2023,岩手県,会社・団体の宿泊所,35.9
全施設,2023,岩手県,全体,55.2
全施設,2023,岩手県,旅館,36.2
全施設,2023,岩手県,簡易宿所,22.2
全施設,2023,島根県,シティホテル,72.6
全施設,2023,島根県,ビジネスホテル,69.1
全施設,2023,島根県,リゾートホテル,29.4
全施設,2023,島根県,全体,54.0
全施設,2023,島根県,旅館,45.2
全施設,2023,島根県,簡易宿所,14.8
全施設,2023,広島県,シティホテル,68.5
全施設,2023,広島県,ビジネスホテル,70.7
全施設,2023,広島県,リゾートホテル,57.5
全施設,2023,広島県,会社・団体の宿泊所,35.8
全施設,2023,広島県,全体,62.2
全施設,2023,広島県,旅館,43.2
全施設,2023,広島県,簡易宿所,25.8
全施設,2023,徳島県,シティホテル,59.3
全施設,2023,徳島県,ビジネスホテル,65.7
全施設,2023,徳島県,リゾートホテル,59.8
全施設,2023,徳島県,会社・団体の宿泊所,22.4
全施設,2023,徳島県,全体,53.4
全施設,2023,徳島県,旅館,32.6
全施設,2023,徳島県,簡易宿所,20.6
全施設,2023,愛媛県,シティホテル,63.8
全施設,2023,愛媛県,ビジネスホテル,69.0
全施設,2023,愛媛県,リゾートホテル,56.7
全施設,2023,愛媛県,会社・団体の宿泊所,18.3
全施設,2023,愛媛県,全体,56.1
全施設,2023,愛媛県,旅館,39.5
全施設,2023,愛媛県,簡易宿所,16.2
全施設,2023,愛知県,シティホテル,65.1
全施設,2023,愛知県,ビジネスホテル,70.4
全施設,2023,愛知県,リゾートホテル,43.5
全施設,2023,愛知県,会社・団体の宿泊所,20.9
全施設,2023,愛知県,全体,61.4
全施設,2023,愛知県,旅館,24.7
全施設,2023,愛知県,簡易宿所,31.9
全施設,2023,新潟県,シティホテル,63.6
全施設,2023,新潟県,ビジネスホテル,63.3
全施設,2023,新潟県,リゾートホテル,31.1
全施設,2023,新潟県,会社・団体の宿泊所,45.3
全施設,2023,新潟県,全体,43.6
全施設,2023,新潟県,旅館,27.7
全施設,2023,新潟県,簡易宿所,12.9
全施設,2023,東京都,シティホテル,73.1
全施設,2023,東京都,ビジネスホテル,79.9
全施設,2023,東京都,リゾートホテル,48.4
